Name,Year,Position,Appearances,Wins,Losses,Nationality,Goals,Headed Goals,Right Footed Goals,Left Footed Goals,Hit Woodwork,Goals per Match,Penalties Scored,Freekicks Scored,Shots,Shots on Target,Shooting Accuracy,Big Chances Missed,Tackles,Blocked Shots,Interceptions,Clearances,Headed Clearances,Tackle Success,Recoveries,Duels Won,Duels Lost,Successful 50/50s,Aerials Battles Won,Aerial Battles Lost,Clean Sheets,Goals Conceded,Own Goals,Errors Lead to a Goal,Last Man Tackles,Clearances Off the Line,Assists,Passes,Passes per Game,Big Chances,Crosses,Cross Accuracy,Through Balls,Accurate Long Balls,Goalie Goals,Yellows,Reds,Fouls,Offsides,Saves,Penalties Saved,Punches,High claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Darron Gibson,2015,Midfielder,7,3,1,Ireland,0,0,0,0,0,0.0,0,0,2,1,50,0,4,0,4,15,7,0,18,14,11,3,7,1,,,,0,,,1,181,25.86,1,0,0,0,23,,3,0,4,0,,,,,,,,
George Evans,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Louis Thompson,2015,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Jack Butland,2015,Goalkeeper,31,13,11,England,,,,,,,,,,,,,,,,,,,,,,,,,10,37,0,0,,,0,883,28.48,,,,,258,0,0,0,1,,103,0,12,43,11,36,120,287
Connor Smith,2015,Midfielder,0,0,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Pedro,2015,Forward,29,10,8,Spain,7,0,2,5,1,0.24,0,0,57,16,28,4,37,20,23,5,2,,,,,,,,,,,,,,2,971,33.48,5,83,,,,,3,0,23,5,,,,,,,,
Ricky van Wolfswinkel,2015,Forward,0,0,0,Netherlands,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Willian,2015,Forward,35,10,11,Brazil,5,0,4,1,0,0.14,0,2,60,20,33,2,42,19,20,5,1,,,,,,,,,,,,,,6,1500,42.86,9,233,,,,,5,0,27,3,,,,,,,,
Adrian Mariappa,2015,Defender,3,0,3,Jamaica,0,0,0,0,0,,,,,,,,4,0,10,12,4,75,20,15,12,3,6,5,0,7,0,0,0,0,0,117,39.0,0,2,50,0,7,,0,0,3,0,,,,,,,,
Youssouf Mulumbu,2015,Midfielder,7,2,5,The Democratic Republic Of Congo,0,0,0,0,0,0.0,0,0,3,1,33,0,21,1,6,4,1,76,27,33,25,5,4,5,,,,0,,,0,157,22.43,0,2,0,0,8,,1,0,5,1,,,,,,,,
Jordan Brown,2015,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Raheem Sterling,2015,Forward,31,13,10,England,6,1,5,0,0,0.19,0,0,52,22,42,6,34,16,16,3,2,,,,,,,,,,,,,,2,846,27.29,2,58,,,,,1,0,26,5,,,,,,,,
Conor Masterson,2015,Defender,0,0,0,Ireland,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Danny Ings,2015,Forward,6,1,2,England,2,1,0,1,0,0.33,0,0,10,5,50,1,1,3,1,2,1,,,,,,,,,,,,,,0,80,13.33,0,3,,,,,1,0,7,2,,,,,,,,
Brad Guzan,2015,Goalkeeper,28,1,22,United States,,,,,,,,,,,,,,,,,,,,,,,,,2,58,0,3,,,0,721,25.75,,,,,264,0,2,0,0,,89,0,19,54,12,18,117,225
Christian Atsu,2015,Midfielder,0,0,0,Ghana,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Vurnon Anita,2015,Midfielder,28,6,13,Netherlands,1,0,0,1,0,0.04,0,0,8,2,25,0,74,2,56,40,15,72,160,110,102,9,16,21,,,,0,,,3,990,35.36,0,28,18,2,53,,6,0,29,0,,,,,,,,
Jonny Howson,2015,Midfielder,36,8,21,England,3,1,1,1,0,0.08,0,0,35,9,26,0,76,13,42,66,33,82,188,154,200,28,32,77,,,,0,,,4,1284,35.67,4,30,33,1,63,,7,0,27,3,,,,,,,,
Lee Chung-Yong,2015,Midfielder,13,3,8,South Korea,1,0,1,0,0,0.08,0,0,5,2,40,0,15,1,6,3,0,87,24,34,32,8,5,8,,,,0,,,0,177,13.62,1,18,33,0,9,,0,0,4,0,,,,,,,,
Joel Campbell,2015,Forward,19,9,4,Costa Rica,3,0,0,3,0,0.16,0,0,19,7,37,2,26,2,10,3,1,,,,,,,,,,,,,,2,342,18.0,4,11,,,,,0,0,9,3,,,,,,,,
Samir Nasri,2015,Midfielder,12,9,2,France,2,0,2,0,0,0.17,0,0,14,7,50,3,11,3,2,0,0,91,29,22,35,6,0,7,,,,0,,,2,416,34.67,1,17,41,5,12,,3,0,4,1,,,,,,,,
Robert Elliot,2015,Goalkeeper,21,6,11,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,4,37,0,1,,,0,603,28.71,,,,,233,0,1,0,0,,59,0,18,38,5,10,81,200
Harry Wilson,2015,Midfielder,0,0,0,Wales,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Craig Gardner,2015,Midfielder,34,9,13,England,3,0,2,1,2,0.09,0,1,46,12,26,3,51,10,30,24,7,76,111,118,142,7,33,45,,,,0,,,3,616,18.12,3,113,21,2,26,,5,0,38,8,,,,,,,,
Kyle Walker-Peters,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Scott Dann,2015,Defender,35,11,15,England,5,3,1,1,1,,,,,,,,35,4,62,179,94,69,138,170,113,10,115,75,8,44,0,1,1,2,1,1116,31.89,0,5,20,0,131,,7,0,20,5,,,,,,,,
Kyle Bartley,2015,Defender,5,1,2,England,0,0,0,0,0,,,,,,,,9,0,6,29,12,67,13,24,8,1,11,3,0,6,0,1,0,0,0,127,25.4,0,1,0,0,5,,2,0,4,0,,,,,,,,
Jordi Gómez,2015,Midfielder,6,0,5,Spain,0,0,0,0,0,0.0,0,0,2,1,50,0,9,1,6,7,1,78,18,18,14,1,3,4,,,,0,,,0,156,26.0,0,8,38,0,8,,0,0,4,0,,,,,,,,
Harry Arter,2015,Midfielder,21,6,8,Ireland,1,0,1,0,0,0.05,0,0,36,7,19,0,57,11,25,9,2,82,118,103,109,22,8,5,,,,0,,,0,1034,49.24,1,7,57,5,80,,7,0,23,0,,,,,,,,
John Ruddy,2015,Goalkeeper,27,6,15,England,,,,,,,,,,,,,,,,,,,,,,,,,3,44,0,4,,,0,772,28.59,,,,,220,0,0,0,0,,69,0,13,43,9,22,121,248
Joel Ekstrand,2015,Defender,0,0,0,Sweden,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Angeliño,2015,Defender,0,0,0,Spain,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Cesc Fàbregas,2015,Midfielder,37,12,12,Spain,5,0,5,0,0,0.14,2,1,45,19,42,1,103,12,23,19,9,73,253,190,178,23,22,19,,,,0,,,7,2829,76.46,13,105,22,33,184,,5,0,38,4,,,,,,,,
Marcus Rashford,2015,Forward,11,7,3,England,5,1,4,0,0,0.45,0,0,16,8,50,3,7,7,2,9,3,,,,,,,,,,,,,,2,199,18.09,1,6,,,,,0,0,5,4,,,,,,,,
Sullay Kaikai,2015,Midfielder,1,0,1,England,0,0,0,0,0,0.0,0,0,3,1,33,0,2,2,0,0,0,50,2,2,2,0,0,0,,,,0,,,0,13,13.0,1,6,17,0,0,,0,0,1,0,,,,,,,,
Muhamed Besic,2015,Midfielder,12,3,4,Bosnia And Herzegovina,0,0,0,0,1,0.0,0,0,4,2,50,0,26,0,9,16,5,77,45,47,33,14,5,5,,,,0,,,0,337,28.08,1,6,17,1,23,,1,0,5,0,,,,,,,,
Branislav Ivanovic,2015,Defender,33,11,9,Serbia,2,2,0,0,0,,,,,,,,66,11,60,87,47,76,169,178,115,10,81,41,8,44,0,2,0,0,2,1301,39.42,2,74,12,0,71,,5,0,32,1,,,,,,,,
Leonardo Ulloa,2015,Forward,29,18,2,Argentina,6,2,3,1,0,0.21,1,0,33,10,30,5,27,5,7,21,12,,,,,,,,,,,,,,2,399,13.76,2,9,,,,,0,0,20,6,,,,,,,,
Vito Mannone,2015,Goalkeeper,19,6,5,Italy,,,,,,,,,,,,,,,,,,,,,,,,,4,23,0,1,,,0,559,29.42,,,,,148,0,2,0,0,,74,0,12,31,9,18,62,168
Lee Tomlin,2015,Forward,6,1,4,England,0,0,0,0,0,0.0,0,0,5,3,60,0,6,1,2,1,0,,,,,,,,,,,,,,0,116,19.33,1,2,,,,,1,0,2,0,,,,,,,,
Jack Simpson,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Charles N'Zogbia,2015,Midfielder,2,0,1,France,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,100,1,2,2,1,0,0,,,,0,,,0,9,4.5,0,4,0,0,0,,0,0,1,0,,,,,,,,
Tammy Abraham,2015,Forward,2,0,0,England,0,0,0,0,0,0.0,0,0,2,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,10,5.0,0,2,,,,,0,0,2,3,,,,,,,,
Mark Bunn,2015,Goalkeeper,10,2,5,England,,,,,,,,,,,,,,,,,,,,,,,,,4,18,1,1,,,0,241,24.1,,,,,86,0,2,0,1,,27,1,9,9,7,4,25,98
Marcos Rojo,2015,Defender,16,10,3,Argentina,0,0,0,0,0,,,,,,,,43,3,28,32,14,74,88,89,73,4,30,24,5,11,0,0,0,0,1,700,43.75,1,53,21,0,26,,3,0,20,1,,,,,,,,
Chancel Mbemba,2015,Defender,33,8,15,The Democratic Republic Of Congo,0,0,0,0,0,,,,,,,,77,3,96,231,99,81,151,157,112,20,48,54,7,53,0,2,3,0,0,1147,34.76,0,10,40,0,110,,5,0,21,0,,,,,,,,
Alessandro Diamanti,2015,Forward,3,1,1,Italy,0,0,0,0,0,0.0,0,0,1,0,0,0,3,0,1,1,1,,,,,,,,,,,,,,0,51,17.0,0,8,,,,,0,0,1,0,,,,,,,,
Yann M'Vila,2015,Midfielder,37,9,16,France,1,0,1,0,0,0.03,0,1,29,5,17,0,99,10,86,110,31,70,287,200,125,15,45,28,,,,0,,,4,1679,45.38,5,83,22,9,104,,1,0,18,0,,,,,,,,
Joe Ledley,2015,Midfielder,19,7,8,Wales,1,0,0,1,0,0.05,0,0,7,2,29,0,16,3,33,26,6,69,55,34,42,2,12,13,,,,0,,,0,399,21.0,0,5,0,0,14,,1,0,12,0,,,,,,,,
Charly Musonda,2015,Midfielder,0,0,0,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
James Collins,2015,Defender,19,10,3,Wales,0,0,0,0,0,,,,,,,,18,3,19,151,83,83,59,76,50,3,51,27,5,14,0,0,0,1,0,574,30.21,0,0,0,0,55,,3,1,12,1,,,,,,,,
Mathieu Flamini,2015,Midfielder,16,7,3,France,0,0,0,0,0,0.0,0,0,7,2,29,2,31,2,35,25,7,65,66,48,40,2,12,5,,,,0,,,0,627,39.19,0,5,20,2,17,,3,0,18,0,,,,,,,,
Marco Amelia,2015,Goalkeeper,0,0,0,Italy,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mark Schwarzer,2015,Goalkeeper,0,0,0,Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Russell Martin,2015,Defender,30,7,17,Scotland,3,0,2,1,0,,,,,,,,41,2,37,201,106,71,124,93,92,1,46,32,4,53,0,1,0,1,0,1118,37.27,2,18,28,0,121,,4,1,32,0,,,,,,,,
Robert Huth,2015,Defender,35,21,3,Germany,3,2,1,0,0,,,,,,,,41,4,76,258,109,76,147,175,114,3,116,67,15,32,0,0,0,0,0,810,23.14,1,0,0,0,34,,8,0,35,3,,,,,,,,
Kasey Palmer,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ismael Bennacer,2015,Midfielder,0,0,0,Algeria,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Victor Moses,2015,Midfielder,21,7,6,Nigeria,1,0,1,0,1,0.05,0,0,22,4,18,3,13,6,10,3,2,54,54,71,83,31,7,14,,,,0,,,2,280,13.33,2,35,23,1,6,,0,0,17,6,,,,,,,,
Gareth Barry,2015,Midfielder,33,10,10,England,0,0,0,0,0,0.0,0,0,15,4,27,1,96,6,54,79,33,71,239,193,140,18,56,27,,,,1,,,1,2061,62.45,3,33,27,5,185,,5,1,42,1,,,,,,,,
Adam Bogdan,2015,Goalkeeper,2,0,1,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,,,0,39,19.5,,,,,11,0,0,0,0,,2,0,1,2,0,1,9,17
Jordan Holmes,2015,Goalkeeper,0,0,0,Australia,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jake Gray,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Thomas Robson,2015,Defender,1,0,0,England,0,0,0,0,0,,,,,,,,4,0,1,3,0,50,5,9,4,2,2,1,0,2,0,0,0,0,0,36,36.0,0,1,0,0,3,,0,0,0,0,,,,,,,,
Simon Mignolet,2015,Goalkeeper,34,15,8,Belgium,,,,,,,,,,,,,,,,,,,,,,,,,11,42,0,4,,,0,803,23.62,,,,,192,0,2,0,0,,70,1,17,32,15,32,134,228
Cameron Humphreys-Grant,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Paul Konchesky,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
David Faupala,2015,Forward,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Obbi Oularé,2015,Forward,2,0,2,Belgium,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,3,1.5,0,0,,,,,0,0,1,0,,,,,,,,
Jack Stephens,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Alexandre Pato,2015,Forward,2,1,1,Brazil,1,0,1,0,0,0.5,1,0,4,2,50,2,3,0,0,1,1,,,,,,,,,,,,,,0,27,13.5,0,0,,,,,0,0,2,2,,,,,,,,
John O'Shea,2015,Defender,28,9,10,Ireland,0,0,0,0,0,,,,,,,,32,2,39,183,90,63,68,92,44,0,51,17,1,37,0,0,0,0,0,590,21.07,1,0,0,0,46,,2,0,19,0,,,,,,,,
Isaiah Brown,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marko Marin,2015,Midfielder,0,0,0,Germany,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Edin Dzeko,2015,Forward,0,0,0,Bosnia And Herzegovina,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Nick Powell,2015,Midfielder,1,0,1,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,,,,0,,,0,2,2.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Josh Cullen,2015,Midfielder,1,1,0,Ireland,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Per Mertesacker,2015,Defender,24,13,5,Germany,0,0,0,0,0,,,,,,,,27,1,36,108,56,89,139,88,32,3,54,16,9,23,0,0,1,0,0,1246,51.92,1,0,0,0,46,,1,1,7,1,,,,,,,,
Darren Randolph,2015,Goalkeeper,6,3,3,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,1,,,0,164,27.33,,,,,55,0,0,0,0,,12,0,0,7,1,4,25,46
Elliott Ward,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Simon Francis,2015,Defender,38,11,18,England,0,0,0,0,0,,,,,,,,105,3,88,206,118,73,231,254,163,30,108,62,6,67,0,0,0,2,4,2106,55.42,1,100,25,0,179,,5,1,35,2,,,,,,,,
Luke Shaw,2015,Defender,5,3,1,England,0,0,0,0,0,,,,,,,,9,0,5,19,13,100,40,32,43,6,14,17,3,3,0,0,0,0,1,271,54.2,1,13,38,1,13,,1,0,8,1,,,,,,,,
Joe Hart,2015,Goalkeeper,35,17,9,England,,,,,,,,,,,,,,,,,,,,,,,,,15,36,0,1,,,0,721,20.6,,,,,180,0,0,0,0,,71,0,39,35,2,26,130,221
Ander Herrera,2015,Midfielder,27,15,6,Spain,3,1,2,0,0,0.11,1,0,24,6,25,1,56,11,24,17,5,80,118,103,110,19,7,7,,,,0,,,2,1097,40.63,4,34,18,7,46,,4,0,28,1,,,,,,,,
Sylvain Marveaux,2015,Midfielder,0,0,0,France,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mario Balotelli,2015,Forward,0,0,0,Italy,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jed Steer,2015,Goalkeeper,0,0,0,England,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,0.0,,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gabriel Agbonlahor,2015,Forward,15,2,12,England,1,0,0,1,0,0.07,0,0,10,6,60,1,6,2,2,9,1,,,,,,,,,,,,,,2,223,14.87,2,12,,,,,0,0,21,3,,,,,,,,
Gabriel Paulista,2015,Defender,21,10,4,Brazil,1,1,0,0,1,,,,,,,,43,1,61,112,38,65,134,106,57,3,51,32,10,16,0,1,3,0,0,1110,52.86,0,0,0,1,34,,4,1,9,0,,,,,,,,
Sam McQueen,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Liam Shephard,2015,Defender,0,0,0,Wales,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Ruben Loftus-Cheek,2015,Midfielder,13,4,3,England,1,0,1,0,0,0.08,0,0,12,3,25,0,11,5,5,4,2,82,24,41,39,10,7,8,,,,0,,,0,243,18.69,0,1,0,1,8,,0,0,4,1,,,,,,,,
Donald Love,2015,Defender,1,0,1,Scotland,0,0,0,0,0,,,,,,,,4,0,1,0,0,75,6,6,3,2,0,1,0,1,0,0,0,0,0,26,26.0,0,1,0,0,1,,0,0,1,0,,,,,,,,
Harry Panayiotou,2015,Forward,0,0,0,Saint Kitts And Nevis,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Chris Willock,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Tom Beadling,2015,Defender,0,0,0,Australia,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Mohamed Elneny,2015,Midfielder,11,5,1,Egypt,0,0,0,0,0,0.0,0,0,13,2,15,2,10,8,16,16,6,80,61,30,35,4,5,9,,,,0,,,1,738,67.09,1,11,9,0,19,,3,0,9,0,,,,,,,,
Harry Winks,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Josh Wakefield,2015,Midfielder,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Sadio Mané,2015,Forward,37,17,11,Senegal,11,1,6,4,1,0.3,0,0,86,34,40,12,54,21,35,14,6,,,,,,,,,,,,,,6,964,26.05,9,68,,,,,4,2,44,27,,,,,,,,
Willy Caballero,2015,Goalkeeper,4,2,2,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,1,,,0,85,21.25,,,,,22,0,0,0,0,,15,0,2,2,0,0,5,21
Jake Clarke-Salter,2015,Defender,1,1,0,England,0,0,0,0,0,,,,,,,,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,6,6.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Pedro Obiang,2015,Midfielder,24,12,3,Equatorial Guinea,0,0,0,0,0,0.0,0,0,8,1,13,0,42,3,36,21,10,74,80,95,76,13,31,18,,,,0,,,1,476,19.83,1,4,25,1,27,,2,0,20,0,,,,,,,,
Charlie Daniels,2015,Defender,37,11,17,England,3,0,0,3,0,,,,,,,,75,5,53,76,33,83,203,176,110,57,26,21,7,63,0,1,0,0,5,1692,45.73,3,127,25,1,65,,2,0,10,2,,,,,,,,
Ibrahim Afellay,2015,Midfielder,31,13,11,Netherlands,2,1,1,0,0,0.06,0,0,39,8,21,1,27,10,11,12,5,81,162,117,110,41,14,16,,,,0,,,2,1274,41.1,3,68,16,3,68,,3,1,19,2,,,,,,,,
Éder,2015,Forward,13,3,6,Portugal,0,0,0,0,0,0.0,0,0,5,1,20,0,4,0,1,7,4,,,,,,,,,,,,,,0,86,6.62,0,2,,,,,0,0,11,1,,,,,,,,
N'Golo Kanté,2015,Midfielder,37,23,3,France,1,0,1,0,0,0.03,0,0,21,5,24,0,175,3,156,57,27,71,326,277,217,47,38,57,,,,0,,,4,1449,39.16,4,17,29,7,63,,3,0,43,0,,,,,,,,
Jacob Blyth,2015,Forward,0,0,0,England,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0.0,0,0,,,,,0,0,0,0,,,,,,,,
Jonjoe Kenny,2015,Defender,1,1,0,England,0,0,0,0,0,,,,,,,,1,1,1,4,1,100,2,1,3,0,0,1,0,0,0,0,0,0,0,22,22.0,0,0,0,0,1,,0,0,0,0,,,,,,,,
Carles Gil,2015,Midfielder,23,2,16,Spain,2,0,0,2,0,0.09,0,0,17,5,29,0,22,4,10,5,2,82,76,79,89,29,1,4,,,,0,,,0,730,31.74,1,77,23,0,22,,3,0,3,2,,,,,,,,
Wilfried Zaha,2015,Forward,34,10,16,Cote D'Ivoire,2,0,2,0,1,0.06,0,0,32,9,28,3,46,9,26,7,2,,,,,,,,,,,,,,1,554,16.29,6,118,,,,,5,0,40,8,,,,,,,,
Hugo Lloris,2015,Goalkeeper,37,19,5,France,,,,,,,,,,,,,,,,,,,,,,,,,13,34,0,3,,,0,1047,28.3,,,,,253,0,0,0,0,,88,0,27,35,16,40,162,247
Stéphane Zubar,2015,Defender,0,0,0,Guadeloupe,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Marco van Ginkel,2015,Midfielder,17,7,4,Netherlands,0,0,0,0,1,0.0,0,0,12,2,17,1,28,4,22,16,5,68,34,55,53,5,13,13,,,,0,,,0,372,21.88,0,10,10,0,17,,0,0,14,0,,,,,,,,
Kieran Trippier,2015,Defender,6,5,1,England,1,0,1,0,0,,,,,,,,14,0,11,12,6,86,29,36,20,3,11,8,1,4,0,0,0,0,1,265,44.17,0,34,21,0,11,,1,0,3,0,,,,,,,,
Adlène Guédioura,2015,Midfielder,18,8,6,Algeria,0,0,0,0,0,0.0,0,0,13,3,23,0,13,2,16,1,1,77,51,43,52,12,12,15,,,,0,,,2,251,13.94,1,43,21,1,13,,2,0,13,0,,,,,,,,
Lloyd Doyley,2015,Defender,0,0,0,Jamaica,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Nathan Baker,2015,Defender,0,0,0,England,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,,0,0,0,0,,,,,,,,
Gaël Clichy,2015,Defender,14,6,3,France,0,0,0,0,1,,,,,,,,28,0,50,40,14,89,77,59,46,15,12,9,5,11,0,0,0,0,1,693,49.5,2,27,33,1,29,,0,0,10,0,,,,,,,,
Pape Souaré,2015,Defender,34,11,16,Senegal,0,0,0,0,0,,,,,,,,32,3,84,122,26,72,191,105,100,17,26,24,7,45,1,0,0,0,1,1165,34.26,4,137,18,0,75,,6,1,25,1,,,,,,,,
